assembly of actomyosin apparatus involved in cytokinesis	biological_process
preprophase band assembly	biological_process
phragmoplast assembly	biological_process
actomyosin contractile ring assembly	biological_process
actomyosin contractile ring contraction	biological_process
division septum assembly	biological_process
division septum site selection	biological_process
cell plate assembly	biological_process
septum digestion after cytokinesis	biological_process
septin ring assembly	biological_process
spindle pole	cellular_component
equatorial microtubule organizing center	cellular_component
gamma-tubulin complex	cellular_component
gamma-tubulin ring complex	cellular_component
P-body	cellular_component
adventitious septum	cellular_component
porous cell septum	cellular_component
division septum	cellular_component
primary cell septum	cellular_component
dolipore septum	cellular_component
GARP complex	cellular_component
inner kinetochore	cellular_component
outer kinetochore	cellular_component
retrotransposon nucleocapsid	cellular_component
amino acid catabolic process to alcohol via Ehrlich pathway	biological_process
amino acid catabolic process to carboxylic acid via Ehrlich pathway	biological_process
aromatic amino acid family catabolic process to alcohol via Ehrlich pathway	biological_process
branched-chain amino acid catabolic process to alcohol via Ehrlich pathway	biological_process
methionine catabolic process to 3-methylthiopropanol	biological_process
aromatic amino acid family catabolic process to carboxylic acid via Ehrlich pathway	biological_process
branched-chain amino acid catabolic process to carboxylic acid via Ehrlich pathway	biological_process
methionine catabolic process to 3-methylthiopropanoate	biological_process
amino acid catabolic process via Ehrlich pathway	biological_process
nuclear-transcribed mRNA catabolic process	biological_process
mitochondrial RNA catabolic process	biological_process
mitochondrial mRNA catabolic process	biological_process
mitochondrial RNA metabolic process	biological_process
regulation of mitochondrial RNA catabolic process	biological_process
negative regulation of mitochondrial RNA catabolic process	biological_process
positive regulation of mitochondrial RNA catabolic process	biological_process
mitochondrial RNA processing	biological_process
mitochondrial RNA 5'-end processing	biological_process
mitochondrial RNA 3'-end processing	biological_process
RNA 5'-end processing	biological_process
rRNA 5'-end processing	biological_process
tRNA exon ligation	biological_process
obsolete tRNA exon ligation utilizing ATP as source of linkage phosphate	biological_process
obsolete tRNA exon ligation utilizing GTP as source of linkage phosphate	biological_process
obsolete tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate	biological_process
transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	biological_process
post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	biological_process
Prp19 complex	cellular_component
transcription cis-regulatory region binding	molecular_function
RNA polymerase II transcription regulatory region sequence-specific DNA binding	molecular_function
RNA polymerase II cis-regulatory region sequence-specific DNA binding	molecular_function
RNA polymerase II core promoter sequence-specific DNA binding	molecular_function
DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function
cis-regulatory region sequence-specific DNA binding	molecular_function
obsolete transcription factor activity, protein binding	molecular_function
obsolete transcription factor activity, transcription factor binding	molecular_function
obsolete transcription factor activity, core RNA polymerase binding	molecular_function
obsolete transcription factor activity, core RNA polymerase II binding	molecular_function
RNA polymerase III cis-regulatory region sequence-specific DNA binding	molecular_function
RNA polymerase II complex binding	molecular_function
RNA polymerase III core binding	molecular_function
RNA polymerase III general transcription initiation factor activity	molecular_function
bacterial-type RNA polymerase core enzyme binding	molecular_function
mitochondrial single-subunit type RNA polymerase binding	molecular_function
RNA polymerase III type 1 promoter sequence-specific DNA binding	molecular_function
RNA polymerase III type 2 promoter sequence-specific DNA binding	molecular_function
obsolete RNA polymerase III transcription regulator recruiting activity	molecular_function
RNA polymerase III type 3 promoter sequence-specific DNA binding	molecular_function
obsolete transcription factor activity, RNA polymerase III transcription factor binding	molecular_function
RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity	molecular_function
obsolete transcription factor activity, sequence-specific DNA binding, RNA polymerase recruiting	molecular_function
snoRNA transcription by RNA polymerase III	biological_process
snoRNA transcription by RNA polymerase II	biological_process
RNA polymerase III transcription regulatory region sequence-specific DNA binding	molecular_function
mitochondrial promoter sequence-specific DNA binding	molecular_function
plastid promoter transcription regulatory region sequence-specific DNA binding	molecular_function
RNA polymerase III general transcription initiation factor binding	molecular_function
obsolete TFIIIB-type transcription factor activity	molecular_function
obsolete RNA polymerase III type 1 promoter TFIIIB-type transcription factor activity	molecular_function
obsolete RNA polymerase III type 2 promoter TFIIIB-type transcription factor activity	molecular_function
obsolete RNA polymerase III type 3 promoter TFIIIB-type transcription factor activity	molecular_function
RNA polymerase III hybrid type promoter sequence-specific DNA binding	molecular_function
obsolete RNA polymerase III hybrid type promoter TFIIIB-type transcription factor activity	molecular_function
RNA polymerase I core binding	molecular_function
core promoter sequence-specific DNA binding	molecular_function
RNA polymerase IV core binding	molecular_function
RNA polymerase V core binding	molecular_function
single-subunit type RNA polymerase binding	molecular_function
plastid single-subunit type RNA polymerase binding	molecular_function
plastid PEP RNA polymerase core enzyme binding	molecular_function
RNA polymerase I activity	molecular_function
RNA polymerase II activity	molecular_function
RNA polymerase III activity	molecular_function
RNA polymerase IV activity	molecular_function
RNA polymerase V activity	molecular_function
transcription by RNA polymerase IV	biological_process
transcription by RNA polymerase V	biological_process
obsolete bacterial-type RNA polymerase activity	molecular_function
obsolete plastid PEP-A RNA polymerase activity	molecular_function
obsolete plastid PEP-B RNA polymerase activity	molecular_function
single subunit type RNA polymerase activity	molecular_function
mitochondrial single subunit type RNA polymerase activity	molecular_function
plastid single subunit type RNA polymerase activity	molecular_function
transcription regulatory region nucleic acid binding	molecular_function
transcription regulatory region RNA binding	molecular_function
regulatory region RNA binding	molecular_function
RNA-binding transcription regulator activity	molecular_function
transcription antitermination factor activity, RNA binding	molecular_function
transcription antitermination factor activity, DNA binding	molecular_function
obsolete transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding involved in preinitiation complex assembly	molecular_function
obsolete transcription factor activity, RNA polymerase II transcription factor binding	molecular_function
nitrogen catabolite regulation of transcription from RNA polymerase II promoter	biological_process
nitrogen catabolite activation of transcription from RNA polymerase II promoter	biological_process
nitrogen catabolite repression of transcription from RNA polymerase II promoter	biological_process
obsolete transcription factor activity, RNA polymerase I transcription factor binding	molecular_function
obsolete transcription factor activity, RNA polymerase II basal transcription factor binding	molecular_function
obsolete transcription factor activity, TFIID-class binding	molecular_function
obsolete transcription factor activity, TFIIA-class binding	molecular_function
obsolete transcription factor activity, TFIIB-class binding	molecular_function
obsolete transcription factor activity, TFIIE-class binding	molecular_function
